NombreDepto,mpio_cdpmp,NombreEntidad,Población,Periodo
Huila,41013,Agrado,9223.0,2017_2018
Huila,41016,Aipe,28418.0,2017_2018
Huila,41020,Algeciras,24662.0,2017_2018
Huila,41026,Altamira,4538.0,2017_2018
Huila,41078,Baraya,9718.0,2017_2018
Huila,41132,Campoalegre,34772.0,2017_2018
Huila,41206,Colombia,12778.0,2017_2018
Huila,41244,Elías,4130.0,2017_2018
Huila,41298,Garzón,94219.0,2017_2018
Huila,41306,Gigante,34952.0,2017_2018
Huila,41319,Guadalupe,22467.0,2017_2018
Huila,41349,Hobo,7019.0,2017_2018
Huila,41357,Iquira,13403.0,2017_2018
Huila,41359,Isnos,28187.0,2017_2018
Huila,41378,La Argentina,14797.0,2017_2018
Huila,41396,La Plata,66072.0,2017_2018
Huila,41483,Nátaga,6496.0,2017_2018
Huila,41503,Oporapa,14475.0,2017_2018
Huila,41518,Paicol,5691.0,2017_2018
Huila,41524,Palermo,34406.0,2017_2018
Huila,41530,Palestina,11950.0,2017_2018
Huila,41548,Pital,13951.0,2017_2018
Huila,41551,Pitalito,133205.0,2017_2018
Huila,41615,Rivera,19378.0,2017_2018
Huila,41660,Saladoblanco,11821.0,2017_2018
Huila,41668,San Agustín,33814.0,2017_2018
Huila,41676,Santa María,11646.0,2017_2018
Huila,41770,Suaza,20558.0,2017_2018
Huila,41791,Tarqui,18096.0,2017_2018
Huila,41797,Tesalia,9346.0,2017_2018
Huila,41799,Tello,14448.0,2017_2018
Huila,41801,Teruel,8876.0,2017_2018
Huila,41807,Timaná,20423.0,2017_2018
Huila,41872,Villavieja,7307.0,2017_2018
Huila,41885,Yaguará,9294.0,2017_2018
La Guajira,44000,La Guajira,10726971.0,2017_2018
La Guajira,44001,Riohacha,286973.0,2017_2018
La Guajira,44035,Albania,28044.0,2017_2018
La Guajira,44078,Barrancas,36862.0,2017_2018
La Guajira,44090,Dibulla,36636.0,2017_2018
La Guajira,44098,Distracción,16799.0,2017_2018
La Guajira,44110,El Molino,9037.0,2017_2018
La Guajira,44279,Fonseca,34762.0,2017_2018
La Guajira,44378,Hatonuevo,27721.0,2017_2018
La Guajira,44420,La Jagua del Pilar,3308.0,2017_2018
La Guajira,44430,Maicao,164424.0,2017_2018
La Guajira,44560,Manaure,116248.0,2017_2018
La Guajira,44650,San Juan del Cesar,38900.0,2017_2018
La Guajira,44847,Uribia,192721.0,2017_2018
La Guajira,44855,Urumita,19214.0,2017_2018
La Guajira,44874,Villanueva,28508.0,2017_2018
Magdalena,47000,Magdalena,10726971.0,2017_2018
Magdalena,47001,Santa Marta,507455.0,2017_2018
Magdalena,47030,Algarrobo,12830.0,2017_2018
Magdalena,47053,Aracataca,40879.0,2017_2018
Magdalena,47058,Ariguaní,32527.0,2017_2018
Magdalena,47161,Cerro San Antonio,7734.0,2017_2018
Magdalena,47170,Chivolo,15793.0,2017_2018
Magdalena,47189,Ciénaga,105206.0,2017_2018
Magdalena,47205,Concordia,9260.0,2017_2018
Magdalena,47245,El Banco,55949.0,2017_2018
Magdalena,47258,El Piñon,16718.0,2017_2018
Magdalena,47268,El Retén,21766.0,2017_2018
Magdalena,47288,Fundación,57527.0,2017_2018
Magdalena,47318,Guamal,28012.0,2017_2018
Magdalena,47460,Nueva Granada,21130.0,2017_2018
Magdalena,47541,Pedraza,8095.0,2017_2018
Magdalena,47545,Pijiño del Carmen,16411.0,2017_2018
Magdalena,47551,Pivijay,33400.0,2017_2018
Magdalena,47555,Plato,60824.0,2017_2018
Magdalena,47570,Puebloviejo,32346.0,2017_2018
Magdalena,47605,Remolino,7980.0,2017_2018
Magdalena,47660,Sabanas de San Angel,17568.0,2017_2018
Magdalena,47675,Salamina,6758.0,2017_2018
Magdalena,47692,San Sebastián de Buenavista,17568.0,2017_2018
Magdalena,47703,San Zenón,9178.0,2017_2018
Magdalena,47707,Santa Ana,26923.0,2017_2018
Magdalena,47720,Santa Bárbara de Pinto,13103.0,2017_2018
Magdalena,47745,Sitionuevo,32801.0,2017_2018
Magdalena,47798,Tenerife,12214.0,2017_2018
Magdalena,47960,Zapayán,8907.0,2017_2018
Magdalena,47980,Zona Bananera,61829.0,2017_2018
Meta,50000,Meta,10726971.0,2017_2018
Meta,50001,Villavicencio,516831.0,2017_2018
Meta,50006,Acacías,73640.0,2017_2018
Meta,50110,Barranca de Upía,4180.0,2017_2018
Meta,50124,Cabuyaro,4108.0,2017_2018
Meta,50150,Castilla la Nueva,10494.0,2017_2018
Meta,50223,Cubarral,6188.0,2017_2018
Meta,50226,Cumaral,18395.0,2017_2018
Meta,50245,El Calvario,2222.0,2017_2018
Meta,50251,El Castillo,6184.0,2017_2018
Meta,50270,El Dorado,3451.0,2017_2018
Meta,50287,Fuente de Oro,13919.0,2017_2018
Meta,50313,Granada,65952.0,2017_2018
Meta,50318,Guamal,9477.0,2017_2018
Meta,50325,Mapiripán,18532.0,2017_2018
Meta,50330,Mesetas,11481.0,2017_2018
Meta,50350,La Macarena,35766.0,2017_2018
Meta,50370,Uribe,17329.0,2017_2018
Meta,50400,Lejanías,9303.0,2017_2018
Meta,50450,Puerto Concordia,22559.0,2017_2018
Meta,50568,Puerto Gaitán,18903.0,2017_2018
Meta,50573,Puerto López,34696.0,2017_2018
Meta,50577,Puerto Lleras,9491.0,2017_2018
Meta,50590,Puerto Rico,18870.0,2017_2018
Meta,50606,Restrepo,10686.0,2017_2018
Meta,50680,San Carlos de Guaroa,10680.0,2017_2018
Meta,50683,San Juan de Arama,8728.0,2017_2018
Meta,50686,San Juanito,2241.0,2017_2018
Meta,50689,San Martín,25605.0,2017_2018
Meta,50711,Vistahermosa,26790.0,2017_2018
Meta,50900,Pendiente Certificar IGAC Atarraya Oeste  - Meta,,2017_2018
Meta,50999,Municipio sin Determinar (Meta),,2017_2018
Nariño,52000,Nariño,10726971.0,2017_2018
Nariño,52001,Pasto,455678.0,2017_2018
Nariño,52019,Albán,22999.0,2017_2018
Nariño,52022,Aldana,5855.0,2017_2018
Nariño,52036,Ancuyá,6572.0,2017_2018
Nariño,52051,Arboleda,7573.0,2017_2018
Nariño,52079,Barbacoas,40429.0,2017_2018
Nariño,52083,Belén,7801.0,2017_2018
Nariño,52110,Buesaco,25947.0,2017_2018
Nariño,52203,Colón,10238.0,2017_2018
Nariño,52207,Consaca,9099.0,2017_2018
Nariño,52210,Contadero,7035.0,2017_2018
Nariño,52215,Córdoba,14091.0,2017_2018
Nariño,52224,Cuaspud,8727.0,2017_2018
Nariño,52227,Cumbal,39791.0,2017_2018
Nariño,52233,Cumbitara,16598.0,2017_2018
Nariño,52240,Chachagüí,14045.0,2017_2018
Nariño,52250,El Charco,41042.0,2017_2018
Nariño,52254,El Peñol,6383.0,2017_2018
Nariño,52256,El Rosario,9801.0,2017_2018
Nariño,52258,El Tablón de Gómez,12388.0,2017_2018
Nariño,52260,El Tambo,11720.0,2017_2018
Nariño,52287,Funes,6354.0,2017_2018
Nariño,52317,Guachucal,15269.0,2017_2018
Nariño,52320,Guaitarilla,11508.0,2017_2018
Nariño,52323,Gualmatán,5782.0,2017_2018
Nariño,52352,Iles,8956.0,2017_2018
Nariño,52354,Imués,5902.0,2017_2018
Nariño,52356,Ipiales,148297.0,2017_2018
Nariño,52378,La Cruz,18292.0,2017_2018
Nariño,52381,La Florida,9297.0,2017_2018
Nariño,52385,La Llanada,5563.0,2017_2018
Nariño,52390,La Tola,14230.0,2017_2018
Nariño,52399,La Unión,25483.0,2017_2018
Nariño,52405,Leiva,14463.0,2017_2018
Nariño,52411,Linares,9525.0,2017_2018
Nariño,52418,Los Andes,20494.0,2017_2018
Nariño,52427,Magüi,24610.0,2017_2018
Nariño,52435,Mallama,7332.0,2017_2018
Nariño,52473,Mosquera,17783.0,2017_2018
Nariño,52480,Nariño,5074.0,2017_2018
Nariño,52490,Olaya Herrera,32379.0,2017_2018
Nariño,52506,Ospina,8834.0,2017_2018
Nariño,52520,Francisco Pizarro,16461.0,2017_2018
Nariño,52540,Policarpa,17783.0,2017_2018
Nariño,52560,Potosí,11830.0,2017_2018
Nariño,52565,Providencia,13711.0,2017_2018
Nariño,52573,Puerres,8186.0,2017_2018
Nariño,52585,Pupiales,19621.0,2017_2018
Nariño,52612,Ricaurte,19930.0,2017_2018
Nariño,52621,Roberto Payán,24695.0,2017_2018
Nariño,52678,Samaniego,49270.0,2017_2018
Nariño,52683,Sandoná,25746.0,2017_2018
Nariño,52685,San Bernardo,20908.0,2017_2018
Nariño,52687,San Lorenzo,20283.0,2017_2018
Nariño,52693,San Pablo,17217.0,2017_2018
Nariño,52694,San Pedro de Cartago,7657.0,2017_2018
Nariño,52696,Santa Bárbara,14559.0,2017_2018
Nariño,52699,Santacruz,30900.0,2017_2018
Nariño,52720,Sapuyes,6017.0,2017_2018
Nariño,52786,Taminango,21629.0,2017_2018
Nariño,52788,Tangua,9252.0,2017_2018
Nariño,52835,San Andres de Tumaco,212692.0,2017_2018
Nariño,52838,Túquerres,40276.0,2017_2018
Nariño,52885,Yacuanquer,11254.0,2017_2018
Norte De Santander,54000,Norte De Santander,10726971.0,2017_2018
Norte De Santander,54001,Cúcuta,668838.0,2017_2018
Norte De Santander,54003,Abrego,39090.0,2017_2018
Norte De Santander,54051,Arboledas,8946.0,2017_2018
Norte De Santander,54099,Bochalema,7103.0,2017_2018
Norte De Santander,54109,Bucarasica,4573.0,2017_2018
Norte De Santander,54125,Cácota,1763.0,2017_2018
Norte De Santander,54128,Cachirá,11091.0,2017_2018
Norte De Santander,54172,Chinácota,16848.0,2017_2018
Norte De Santander,54174,Chitagá,10427.0,2017_2018
Norte De Santander,54206,Convención,12765.0,2017_2018
Norte De Santander,54223,Cucutilla,7491.0,2017_2018
Norte De Santander,54239,Durania,3679.0,2017_2018
Norte De Santander,54245,El Carmen,13363.0,2017_2018
Norte De Santander,54250,El Tarra,11025.0,2017_2018
Norte De Santander,54261,El Zulia,23663.0,2017_2018
Norte De Santander,54313,Gramalote,5370.0,2017_2018
Norte De Santander,54344,Hacarí,10860.0,2017_2018
Norte De Santander,54347,Herrán,3924.0,2017_2018
Norte De Santander,54377,Labateca,5898.0,2017_2018
Norte De Santander,54385,La Esperanza,12370.0,2017_2018
Norte De Santander,54398,La Playa,8563.0,2017_2018
Norte De Santander,54405,Los Patios,79336.0,2017_2018
Norte De Santander,54418,Lourdes,3351.0,2017_2018
Norte De Santander,54480,Mutiscua,3727.0,2017_2018
Norte De Santander,54498,Ocaña,100461.0,2017_2018
Norte De Santander,54518,Pamplona,58592.0,2017_2018
Norte De Santander,54520,Pamplonita,4971.0,2017_2018
Norte De Santander,54553,Puerto Santander,10757.0,2017_2018
Norte De Santander,54599,Ragonvalia,6907.0,2017_2018
Norte De Santander,54660,Salazar,8870.0,2017_2018
Norte De Santander,54670,San Calixto,13880.0,2017_2018
Norte De Santander,54673,San Cayetano,5753.0,2017_2018
Norte De Santander,54680,Santiago,2872.0,2017_2018
Norte De Santander,54720,Sardinata,22596.0,2017_2018
Norte De Santander,54743,Silos,4198.0,2017_2018
Norte De Santander,54800,Teorama,22910.0,2017_2018
Norte De Santander,54810,Tibú,37098.0,2017_2018
Norte De Santander,54820,Toledo,17287.0,2017_2018
Norte De Santander,54871,Villa Caro,5227.0,2017_2018
Norte De Santander,54874,Villa del Rosario,94796.0,2017_2018
Quindío,63000,Quindío,10726971.0,2017_2018
Quindío,63001,Armenia,301224.0,2017_2018
Quindío,63111,Buenavista,2758.0,2017_2018
Quindío,63130,Calarca,78779.0,2017_2018
Quindío,63190,Circasia,30655.0,2017_2018
Quindío,63212,Córdoba,5268.0,2017_2018
Quindío,63272,Filandia,13580.0,2017_2018
Quindío,63302,Génova,7487.0,2017_2018
Quindío,63401,La Tebaida,45242.0,2017_2018
Quindío,63470,Montenegro,41722.0,2017_2018
Quindío,63548,Pijao,6000.0,2017_2018
Quindío,63594,Quimbaya,35195.0,2017_2018
Quindío,63690,Salento,7100.0,2017_2018
Risaralda,66000,Risaralda,10726971.0,2017_2018
Risaralda,66001,Pereira,476636.0,2017_2018
Risaralda,66045,Apía,19426.0,2017_2018
Risaralda,66075,Balboa,6333.0,2017_2018
Risaralda,66088,Belén de Umbría,27728.0,2017_2018
Risaralda,66170,Dosquebradas,204739.0,2017_2018
Risaralda,66318,Guática,15169.0,2017_2018
Risaralda,66383,La Celia,8544.0,2017_2018
Risaralda,66400,La Virginia,32265.0,2017_2018
Risaralda,66440,Marsella,23917.0,2017_2018
Risaralda,66456,Mistrató,16595.0,2017_2018
Risaralda,66572,Pueblo Rico,13817.0,2017_2018
Risaralda,66594,Quinchía,33941.0,2017_2018
Risaralda,66682,Santa Rosa de Cabal,72836.0,2017_2018
Risaralda,66687,Santuario,15821.0,2017_2018
Santander,68000,Santander,10726971.0,2017_2018
Santander,68001,Bucaramanga,528610.0,2017_2018
Santander,68013,Aguada,1782.0,2017_2018
Santander,68020,Albania,5289.0,2017_2018
Santander,68038,Municipio NN Santander Toca,,2017_2018
Santander,68051,Aratoca,8280.0,2017_2018
Santander,68077,Barbosa,29352.0,2017_2018
Santander,68079,Barichara,7062.0,2017_2018
Santander,68081,Barrancabermeja,191495.0,2017_2018
Santander,68092,Betulia,5031.0,2017_2018
Santander,68101,Bolívar,11919.0,2017_2018
Santander,68121,Cabrera,2400.0,2017_2018
Santander,68132,California,2037.0,2017_2018
Santander,68147,Capitanejo,5430.0,2017_2018
Santander,68152,Carcasí,4966.0,2017_2018
Santander,68160,Cepitá,1819.0,2017_2018
Santander,68162,Cerrito,5532.0,2017_2018
Santander,68167,Charalá,10290.0,2017_2018
Santander,68169,Charta,2549.0,2017_2018
Santander,68176,Chima,3014.0,2017_2018
Santander,68179,Chipatá,5062.0,2017_2018
Santander,68190,Cimitarra,48328.0,2017_2018
Santander,68207,Concepción,5110.0,2017_2018
Santander,68209,Confines,2695.0,2017_2018
Santander,68211,Contratación,3352.0,2017_2018
Santander,68217,Coromoro,7642.0,2017_2018
Santander,68229,Curití,12016.0,2017_2018
Santander,68235,El Carmen de Chucurí,20671.0,2017_2018
Santander,68245,El Guacamayo,1918.0,2017_2018
Santander,68250,El Peñón,5038.0,2017_2018
Santander,68255,El Playón,11385.0,2017_2018
Santander,68264,Encino,2440.0,2017_2018
Santander,68266,Enciso,3136.0,2017_2018
Santander,68271,Florián,6276.0,2017_2018
Santander,68276,Floridablanca,267124.0,2017_2018
Santander,68296,Galán,2139.0,2017_2018
Santander,68298,Gambita,5039.0,2017_2018
Santander,68307,Girón,195499.0,2017_2018
Santander,68318,Guaca,6264.0,2017_2018
Santander,68320,Guadalupe,4519.0,2017_2018
Santander,68322,Guapotá,2096.0,2017_2018
Santander,68324,Guavatá,3495.0,2017_2018
Santander,68327,Güepsa,3730.0,2017_2018
Santander,68344,Hato,2324.0,2017_2018
Santander,68368,Jesús María,3045.0,2017_2018
Santander,68370,Jordán,1089.0,2017_2018
Santander,68377,La Belleza,8596.0,2017_2018
Santander,68385,Landázuri,15430.0,2017_2018
Santander,68397,La Paz,5027.0,2017_2018
Santander,68406,Lebríja,41122.0,2017_2018
Santander,68418,Los Santos,12539.0,2017_2018
Santander,68425,Macaravita,2263.0,2017_2018
Santander,68432,Málaga,18271.0,2017_2018
Santander,68444,Matanza,5147.0,2017_2018
Santander,68464,Mogotes,10864.0,2017_2018
Santander,68468,Molagavita,5029.0,2017_2018
Santander,68498,Ocamonte,4702.0,2017_2018
Santander,68500,Oiba,11980.0,2017_2018
Santander,68502,Onzaga,4895.0,2017_2018
Santander,68522,Palmar,3474.0,2017_2018
Santander,68524,Palmas del Socorro,2196.0,2017_2018
Santander,68533,Páramo,4252.0,2017_2018
Santander,68547,Piedecuesta,159760.0,2017_2018
Santander,68549,Pinchote,5460.0,2017_2018
Santander,68572,Puente Nacional,11900.0,2017_2018
Santander,68573,Puerto Parra,7891.0,2017_2018
Santander,68575,Puerto Wilches,31505.0,2017_2018
Santander,68615,Rionegro,26461.0,2017_2018
Santander,68655,Sabana de Torres,18149.0,2017_2018
Santander,68669,San Andrés,8208.0,2017_2018
Santander,68673,San Benito,4007.0,2017_2018
Santander,68679,San Gil,45891.0,2017_2018
Santander,68682,San Joaquín,2371.0,2017_2018
Santander,68684,San José de Miranda,4214.0,2017_2018
Santander,68686,San Miguel,2295.0,2017_2018
Santander,68689,San Vicente de Chucurí,35000.0,2017_2018
Santander,68705,Santa Bárbara,2085.0,2017_2018
Santander,68720,Santa Helena del Opón,4266.0,2017_2018
Santander,68745,Simacota,7493.0,2017_2018
Santander,68755,Socorro,30985.0,2017_2018
Santander,68770,Suaita,10072.0,2017_2018
Santander,68773,Sucre,8172.0,2017_2018
Santander,68780,Suratá,3196.0,2017_2018
Santander,68820,Tona,7201.0,2017_2018
Santander,68855,Valle de San José,4495.0,2017_2018
Santander,68861,Vélez,18871.0,2017_2018
Santander,68867,Vetas,2464.0,2017_2018
Santander,68872,Villanueva,5548.0,2017_2018
Santander,68895,Zapatoca,8803.0,2017_2018
Santander,68900,Municipio Pendiente Certificado IGAC - Santander,,2017_2018
Santander,68978,Pendiente Certificado IGAC Lisama Norte,,2017_2018
Santander,68999,Municipio Indeterminado Santander,,2017_2018
Sucre,70000,Sucre,10726971.0,2017_2018
Sucre,70001,Sincelejo,286749.0,2017_2018
Sucre,70110,Buenavista,9746.0,2017_2018
Sucre,70124,Caimito,12419.0,2017_2018
Sucre,70204,Coloso,5731.0,2017_2018
Sucre,70215,Corozal,63657.0,2017_2018
Sucre,70221,Coveñas,14288.0,2017_2018
Sucre,70230,Chalán,4401.0,2017_2018
Sucre,70233,El Roble,10917.0,2017_2018
Sucre,70235,Galeras,21199.0,2017_2018
Sucre,70265,Guaranda,18124.0,2017_2018
Sucre,70400,La Unión,11454.0,2017_2018
Sucre,70418,Los Palmitos,19224.0,2017_2018
Sucre,70429,Majagual,33811.0,2017_2018
Sucre,70473,Morroa,14937.0,2017_2018
Sucre,70508,Ovejas,20906.0,2017_2018
Sucre,70523,Palmito,14499.0,2017_2018
Sucre,70670,Sampués,38339.0,2017_2018
Sucre,70678,San Benito Abad,26298.0,2017_2018
Sucre,70702,San Juan de Betulia,12583.0,2017_2018
Sucre,70708,San Marcos,59237.0,2017_2018
Sucre,70713,San Onofre,51536.0,2017_2018
Sucre,70717,San Pedro,15925.0,2017_2018
Sucre,70742,San Luis de Sincé,34681.0,2017_2018
Sucre,70771,Sucre,22450.0,2017_2018
Sucre,70820,Santiago de Tolú,35054.0,2017_2018
Sucre,70823,Tolú Viejo,18892.0,2017_2018
Tolima,73000,Tolima,10726971.0,2017_2018
Tolima,73001,Ibagué,569336.0,2017_2018
Tolima,73024,Alpujarra,4948.0,2017_2018
Tolima,73026,Alvarado,8777.0,2017_2018
Tolima,73030,Ambalema,6594.0,2017_2018
Tolima,73043,Anzoátegui,19059.0,2017_2018
Tolima,73055,Armero Guayabal,11609.0,2017_2018
Tolima,73067,Ataco,22752.0,2017_2018
Tolima,73124,Cajamarca,19611.0,2017_2018
Tolima,73148,Carmen de Apicalá,8916.0,2017_2018
Tolima,73152,Casabianca,6603.0,2017_2018
Tolima,73168,Chaparral,47344.0,2017_2018
Tolima,73200,Coello,9963.0,2017_2018
Tolima,73217,Coyaima,28412.0,2017_2018
Tolima,73226,Cunday,9459.0,2017_2018
Tolima,73236,Dolores,7826.0,2017_2018
Tolima,73268,Espinal,75949.0,2017_2018
Tolima,73270,Falan,9196.0,2017_2018
Tolima,73275,Flandes,29377.0,2017_2018
Tolima,73283,Fresno,29917.0,2017_2018
Tolima,73319,Guamo,31605.0,2017_2018
Tolima,73347,Herveo,7795.0,2017_2018
Tolima,73349,Honda,24077.0,2017_2018
Tolima,73352,Icononzo,10705.0,2017_2018
Tolima,73408,Lérida,17013.0,2017_2018
Tolima,73411,Líbano,39866.0,2017_2018
Tolima,73443,Mariquita,33358.0,2017_2018
Tolima,73449,Melgar,36930.0,2017_2018
Tolima,73461,Murillo,5001.0,2017_2018
Tolima,73483,Natagaima,22390.0,2017_2018
Tolima,73504,Ortega,32256.0,2017_2018
Tolima,73520,Palocabildo,9090.0,2017_2018
Tolima,73547,Piedras,5683.0,2017_2018
Tolima,73555,Planadas,30066.0,2017_2018
Tolima,73563,Prado,7513.0,2017_2018
Tolima,73585,Purificación,29665.0,2017_2018
Tolima,73616,Rioblanco,24244.0,2017_2018
Tolima,73622,Roncesvalles,6352.0,2017_2018
Tolima,73624,Rovira,20349.0,2017_2018
Tolima,73671,Saldaña,14255.0,2017_2018
Tolima,73675,San Antonio,14138.0,2017_2018
Tolima,73678,San Luis,19130.0,2017_2018
Tolima,73686,Santa Isabel,6319.0,2017_2018
Tolima,73770,Suárez,4547.0,2017_2018
Tolima,73854,Valle de San Juan,6405.0,2017_2018
Tolima,73861,Venadillo,19764.0,2017_2018
Tolima,73870,Villahermosa,10531.0,2017_2018
Tolima,73873,Villarrica,5252.0,2017_2018
Valle Del Cauca,76000,Valle Del Cauca,10726971.0,2017_2018
Valle Del Cauca,76001,Cali,2445405.0,2017_2018
Valle Del Cauca,76020,Alcalá,22710.0,2017_2018
Valle Del Cauca,76036,Andalucía,17738.0,2017_2018
Valle Del Cauca,76041,Ansermanuevo,19252.0,2017_2018
Valle Del Cauca,76054,Argelia,6364.0,2017_2018
Valle Del Cauca,76100,Bolívar,12961.0,2017_2018
Valle Del Cauca,76109,Buenaventura,424047.0,2017_2018
Valle Del Cauca,76111,Guadalajara de Buga,114562.0,2017_2018
Valle Del Cauca,76113,Bugalagrande,21017.0,2017_2018
Valle Del Cauca,76122,Caicedonia,29526.0,2017_2018
Valle Del Cauca,76126,Calima,15848.0,2017_2018
Valle Del Cauca,76130,Candelaria,85352.0,2017_2018
Valle Del Cauca,76147,Cartago,134308.0,2017_2018
Valle Del Cauca,76233,Dagua,36775.0,2017_2018
Valle Del Cauca,76243,El Águila,11209.0,2017_2018
Valle Del Cauca,76246,El Cairo,10184.0,2017_2018
Valle Del Cauca,76248,El Cerrito,58296.0,2017_2018
Valle Del Cauca,76250,El Dovio,8236.0,2017_2018
Valle Del Cauca,76275,Florida,58775.0,2017_2018
Valle Del Cauca,76306,Ginebra,21624.0,2017_2018
Valle Del Cauca,76318,Guacarí,35377.0,2017_2018
Valle Del Cauca,76364,Jamundí,127228.0,2017_2018
Valle Del Cauca,76377,La Cumbre,11672.0,2017_2018
Valle Del Cauca,76400,La Unión,39671.0,2017_2018
Valle Del Cauca,76403,La Victoria,12994.0,2017_2018
Valle Del Cauca,76497,Obando,15229.0,2017_2018
Valle Del Cauca,76520,Palmira,310594.0,2017_2018
Valle Del Cauca,76563,Pradera,57257.0,2017_2018
Valle Del Cauca,76606,Restrepo,16365.0,2017_2018
Valle Del Cauca,76616,Riofrío,14029.0,2017_2018
Valle Del Cauca,76622,Roldanillo,32226.0,2017_2018
Valle Del Cauca,76670,San Pedro,18882.0,2017_2018
Valle Del Cauca,76736,Sevilla,44311.0,2017_2018
Valle Del Cauca,76823,Toro,16598.0,2017_2018
Valle Del Cauca,76828,Trujillo,17919.0,2017_2018
Valle Del Cauca,76834,Tuluá,219148.0,2017_2018
Valle Del Cauca,76845,Ulloa,5336.0,2017_2018
Valle Del Cauca,76863,Versalles,6926.0,2017_2018
Valle Del Cauca,76869,Vijes,11409.0,2017_2018
Valle Del Cauca,76890,Yotoco,16491.0,2017_2018
Valle Del Cauca,76892,Yumbo,125663.0,2017_2018
Valle Del Cauca,76895,Zarzal,46599.0,2017_2018
Arauca,81000,Arauca,6691030.0,2017_2018
Arauca,81001,Arauca,92107.0,2017_2018
Arauca,81065,Arauquita,42580.0,2017_2018
Arauca,81220,Cravo Norte,3226.0,2017_2018
Arauca,81300,Fortul,26454.0,2017_2018
Arauca,81591,Puerto Rondón,3825.0,2017_2018
Arauca,81736,Saravena,48318.0,2017_2018
Arauca,81794,Tame,54198.0,2017_2018
Casanare,85000,Casanare,10726971.0,2017_2018
Casanare,85001,Yopal,149426.0,2017_2018
Casanare,85010,Aguazul,41994.0,2017_2018
Casanare,85015,Chameza,2603.0,2017_2018
Casanare,85068,Municipio NN Casanare Huron,,2017_2018
Casanare,85072,Municipio NN Casanare Tigana,,2017_2018
Casanare,85073,Municipio NN Casanare Dorotea E,,2017_2018
Casanare,85125,Hato Corozal,12794.0,2017_2018
Casanare,85136,La Salina,1465.0,2017_2018
Casanare,85139,Maní,11123.0,2017_2018
Casanare,85162,Monterrey,15399.0,2017_2018
Casanare,85225,Nunchía,8928.0,2017_2018
Casanare,85230,Orocué,8424.0,2017_2018
Casanare,85250,Paz de Ariporo,26357.0,2017_2018
Casanare,85263,Pore,7909.0,2017_2018
Casanare,85279,Recetor,4528.0,2017_2018
Casanare,85300,Sabanalarga,2856.0,2017_2018
Casanare,85315,Sácama,2085.0,2017_2018
Casanare,85325,San Luis de Palenque,7905.0,2017_2018
Casanare,85400,Támara,7029.0,2017_2018
Casanare,85410,Tauramena,24066.0,2017_2018
Casanare,85430,Trinidad,15840.0,2017_2018
Casanare,85440,Villanueva,24518.0,2017_2018
Casanare,85900,Municipio Pendiente Certificado IGAC - Casanare,,2017_2018
Casanare,85943,Pendiente Certificado IGAC Pauto Sur Recetor,,2017_2018
Casanare,85978,Pendiente Certificado IGAC Jacana,,2017_2018
Casanare,85979,Pendiente Certificado IGAC Chacalaca,,2017_2018
Casanare,85987,Pendiente Certificado IGAC Chicicoca,,2017_2018
Casanare,85999,Municipio Indeterminado Casanare,,2017_2018
Putumayo,86000,Putumayo,10726971.0,2017_2018
Putumayo,86001,Mocoa,44631.0,2017_2018
Putumayo,86219,Colón,5651.0,2017_2018
Putumayo,86320,Orito,56365.0,2017_2018
Putumayo,86568,Puerto Asís,62232.0,2017_2018
Putumayo,86569,Puerto Caicedo,14729.0,2017_2018
Putumayo,86571,Puerto Guzmán,24169.0,2017_2018
Putumayo,86573,Leguízamo,15380.0,2017_2018
Putumayo,86749,Sibundoy,14396.0,2017_2018
Putumayo,86755,San Francisco,7190.0,2017_2018
Putumayo,86757,San Miguel,28329.0,2017_2018
Putumayo,86760,Santiago,10776.0,2017_2018
Putumayo,86865,Valle del Guamuez,53649.0,2017_2018
Putumayo,86885,Villagarzón,21399.0,2017_2018
Putumayo,86987,Pendiente Certificado IGAC Confianza,,2017_2018
Putumayo,86999,Municipio Sin Determinar,,2017_2018
Archipiélago de San Andrés,88000,Archipiélago de San Andrés,6691030.0,2017_2018
Archipiélago de San Andrés,88001,San Andrés,73221.0,2017_2018
Archipiélago de San Andrés,88564,Providencia,5192.0,2017_2018
Gobernacion Indeterminada,90000,Gobernacion Indeterminada,,2017_2018
Gobernación Indeterminada - Gibraltar,90001,Gobernación Indeterminada - Gibraltar,,2017_2018
Gobernación Indeterminada - Capella,90002,Gobernación Indeterminada - Capella,,2017_2018
Gobernacion Indeterminada,90005,Otros por distribuir - Parágrafo del Articulo 11 de la Ley 2279 de 2022,,2017_2018
Gobernacion Indeterminada,90996,Municipio Indeterminado Chipo,,2017_2018
Gobernación Indeterminada - Gibraltar,90997,Municipio Indeterminado Gibraltar,,2017_2018
Gobernación Indeterminada - Capella,90998,Municipio Indeterminado Capella,,2017_2018
Gobernacion Indeterminada,90999,Municipio Indeterminado,,2017_2018
Amazonas,91000,Amazonas,6691030.0,2017_2018
Amazonas,91001,Leticia,42280.0,2017_2018
Amazonas,91263,El Encanto,4972.0,2017_2018
Amazonas,91405,La Chorrera,4044.0,2017_2018
Amazonas,91407,La Pedrera,5417.0,2017_2018
Amazonas,91430,La Victoria,1140.0,2017_2018
Amazonas,91460,Miriti - Paraná,1515.0,2017_2018
Amazonas,91530,Puerto Alegría,2196.0,2017_2018
Amazonas,91536,Puerto Arica,1320.0,2017_2018
